Target,Source
CREB1,FOSB 
CREB1,FSCN3 
CREB1,FYN 
CREB1,G3BP2 
CREB1,FSD1 
CREB1,FXR2 
CREB1,FURIN 
CREB1,FOXL2 
CREB1,FOXN1 
CREB1,FOXC1 
CREB1,FOXG1 
CREB1,FOXD3 
CREB1,FOXF2 
CREB1,EPHA2 
CREB1,FILIP1L 
CREB1,FAM8A1 
CREB1,FERMT2 
CREB1,FGF21 
CREB1,FEZ1 
CREB1,FGF13 
CREB1,FEZF2 
CREB1,FASLG 
CREB1,FBXO42 
CREB1,FAT4 
CREB1,FBRS 
CREB1,FBXL14 
CREB1,EPM2AIP1 
CREB1,FAM50A 
CREB1,FAM63B 
CREB1,EPO 
CREB1,EXOC6B 
CREB1,EXOSC7 
CREB1,EYA4 
CREB1,FAF2 
CREB1,EPS8L2 
CREB1,ETFB 
CREB1,ETNK1 
CREB1,ETV2 
CREB1,ERN1 
CREB1,ESRRG 
CREB1,ESYT1 
CREB1,DIXDC1 
CREB1,ENOPH1 
CREB1,ENTPD6 
CREB1,EP300 
CREB1,EPB41L1 
CREB1,EIF5A 
CREB1,EMD 
CREB1,ELAVL2 
CREB1,EMC2 
CREB1,ELMO1 
CREB1,ELMO2 
CREB1,E4F1 
CREB1,EGFL7 
CREB1,EIF3A 
CREB1,EIF3D 
CREB1,EIF1AX 
CREB1,EIF1B 
CREB1,EEF2 
CREB1,ECE1 
CREB1,EDN1 
CREB1,ECI1 
CREB1,EDC4 
CREB1,DOC2B 
CREB1,DSP 
CREB1,DUSP13 
CREB1,DST 
CREB1,DUSP10 
CREB1,DTL 
CREB1,DOK1 
CREB1,DRAP1 
CREB1,DSE 
CREB1,DOLPP1 
CREB1,DPP3 
CREB1,DLAT 
CREB1,DNAJB2 
CREB1,DNAJC9 
CREB1,DNAJB5 
CREB1,DLEU2 
CREB1,DMD 
CREB1,DNAJB12 
CREB1,DLGAP4 
CREB1,DLX6 
CREB1,DLST 
CREB1,CACNA1S 
CREB1,CACNB1 
CREB1,CLTC 
CREB1,CSNK1G2 
CREB1,DHRS3 
CREB1,IFT20 
CREB1,DCAF6 
CREB1,DES 
CREB1,DGAT1 
CREB1,DGKH 
CREB1,DDX19A 
CREB1,DDX49 
CREB1,DDX28 
CREB1,DDX4 
CREB1,CYB561D2 
CREB1,DACT1 
CREB1,DAGLA 
CREB1,DACH1 
CREB1,CYHR1 
CREB1,CTBP2 
CREB1,CUTA 
CREB1,CXCR5 
CREB1,CTNNA1 
CREB1,CUL9 
CREB1,CTNND2 
CREB1,CTSA 
CREB1,CRLF1 
CREB1,CSNK1A1 
CREB1,CRMP1 
CREB1,CRY1 
CREB1,CROCCP2 
CREB1,CPNE1 
CREB1,CRELD1 
CREB1,CRIPT 
CREB1,CRKL 
CREB1,CRB1 
CREB1,CREB3L2 
CREB1,CNNM4 
CREB1,COQ2 
CREB1,COTL1 
CREB1,COQ7 
CREB1,CNOT2 
CREB1,COBLL1 
CREB1,COL4A5 
CREB1,CNOT4 
CREB1,CNOT7 
CREB1,CNTFR 
CREB1,CITED2 
CREB1,CLOCK 
CREB1,CLPTM1 
CREB1,CLSTN3 
CREB1,CLDN15 
CREB1,CLDN6 
CREB1,CLCF1 
CREB1,CLASP2 
CREB1,CHD1 
CREB1,CIRBP 
CREB1,CHRNA3 
CREB1,CHRNG 
CREB1,CHST11 
CREB1,CHD2 
CREB1,CHMP1B 
CREB1,CHPF 
CREB1,CHD5 
CREB1,CHEK1 
CREB1,CHKB 
CREB1,CBX4 
CREB1,CDC5L 
CREB1,CHAC1 
CREB1,CERK 
CREB1,CH25H 
CREB1,CERS6 
CREB1,CDH9 
CREB1,CDS1 
CREB1,CDS2 
CREB1,CELSR3 
CREB1,CDHR2 
CREB1,CDK9 
CREB1,CDK2AP2 
CREB1,CDK5R2 
CREB1,CCND2 
CREB1,CDC27 
CREB1,CDC42BPA 
CREB1,CCNI 
CREB1,CCNK 
CREB1,CD47 
CREB1,CCDC130 
CREB1,CCDC85C 
CREB1,CCDC86 
CREB1,CCL19 
CREB1,CCDC59 
CREB1,CCDC47 
CREB1,CACNB2 
CREB1,CACNB4 
CREB1,CAMTA1 
CREB1,NDUFA13 
CREB1,NR2E1 
CREB1,CAPN6 
CREB1,CAPRIN1 
CREB1,CBFB 
CREB1,CARTPT 
CREB1,CALB2 
CREB1,CAMK2A 
CREB1,NR4A1 
CREB1,NUBPL 
CREB1,CAMK2N1 
CREB1,NTHL1 
CREB1,NTRK1 
CREB1,NRCAM 
CREB1,NSUN6 
CREB1,NRG2 
CREB1,NSD1 
CREB1,NDUFA2 
CREB1,NFKBIL1 
CREB1,NPAS2 
CREB1,NR1H2 
CREB1,NPEPL1 
CREB1,NPTX1 
CREB1,NPHS2 
CREB1,NPPC 
CREB1,NFX1 
CREB1,NOC4L 
CREB1,NOVA2 
CREB1,NKX6-1 
CREB1,NKIRAS2 
CREB1,NDUFAB1 
CREB1,NELL2 
CREB1,NFIL3 
CREB1,NFKB2 
CREB1,NEUROD2 
CREB1,NEUROG2 
CREB1,NDUFB2 
CREB1,NEFH 
CREB1,NEK1 
CREB1,NDUFS3 
CREB1,NEDD4 
CREB1,NDUFS6 
CREB1,MLF1 
CREB1,MTX1 
CREB1,NCALD 
CREB1,NDUFA10 
CREB1,NCDN 
CREB1,NDRG2 
CREB1,MYNN 
CREB1,NAP1L2 
CREB1,NAP1L3 
CREB1,NBL1 
CREB1,NANS 
CREB1,NAMPT 
CREB1,MLF2 
CREB1,MORF4L2 
CREB1,MSL3 
CREB1,MPRIP 
CREB1,MOCS1 
CREB1,MOK 
CREB1,MON2 
CREB1,MLLT10 
CREB1,MMD 
CREB1,MMP28 
CREB1,MKKS 
CREB1,MAP3K11 
CREB1,MAP3K3 
CREB1,MEF2C 
CREB1,MEF2D 
CREB1,MEG3 
CREB1,MEGF8 
CREB1,MAP4K4 
CREB1,MCM2 
CREB1,MED14 
CREB1,MDN1 
CREB1,MECP2 
CREB1,MAPRE3 
CREB1,MBD1 
CREB1,MBNL1 
CREB1,MBOAT7 
CREB1,MATN4 
CREB1,MAST4 
CREB1,LTB4R 
CREB1,MAN1C1 
CREB1,MAOA 
CREB1,MAP2K1 
CREB1,MAP1B 
CREB1,LTBP4 
CREB1,MAFG 
CREB1,MAGI1 
CREB1,MAFF 
CREB1,LYPD3 
CREB1,MAF 
CREB1,LYZL6 
CREB1,LRRC41 
CREB1,LSAMP 
CREB1,LSM3 
CREB1,LRRC49 
CREB1,LRRTM2 
CREB1,LRP4 
CREB1,LRCH3 
CREB1,LOC728392 
CREB1,IFT57 
CREB1,KIF1B 
CREB1,LMO4 
CREB1,LMTK2 
CREB1,LMBRD1 
CREB1,KIF24 
CREB1,LAMA3 
CREB1,LIME1 
CREB1,LHX1 
CREB1,LGI2 
CREB1,LGR4 
CREB1,LAMA4 
CREB1,LCMT1 
CREB1,LDB1 
CREB1,LAMA5 
CREB1,LARP7 
CREB1,LAMB1 
CREB1,LAMC1 
CREB1,LAG3 
CREB1,KRTAP1-3 
CREB1,KIF3C 
CREB1,KLF5 
CREB1,KLF7 
CREB1,KLK13 
CREB1,KLF11 
CREB1,KLF15 
CREB1,KLF12 
CREB1,KLF13 
CREB1,JOSD1 
CREB1,KDELR1 
CREB1,KIF18A 
CREB1,KIF15 
CREB1,KIF17 
CREB1,KDM2A 
CREB1,KIAA1324 
CREB1,KDM3B 
CREB1,KDM6A 
CREB1,JUNB 
CREB1,KCNF1 
CREB1,KCNQ3 
CREB1,KCNK12 
CREB1,KCNJ14 
CREB1,JUP 
CREB1,KCNA5 
CREB1,KCNB1 
CREB1,KANK2 
CREB1,KAT5 
CREB1,IGF2-AS 
CREB1,ISG20L2 
CREB1,JAK1 
CREB1,JARID2 
CREB1,IVNS1ABP 
CREB1,JAG2 
CREB1,ITFG2 
CREB1,ITM2C 
CREB1,ITGA5 
CREB1,ITGB1 
CREB1,IGFLR1 
CREB1,IQSEC3 
CREB1,IRX4 
CREB1,IRF1 
CREB1,IRS2 
CREB1,IRS1 
CREB1,IKBKAP 
CREB1,INHBE 
CREB1,INPP5B 
CREB1,IP6K1 
CREB1,IKZF1 
CREB1,INF2 
CREB1,IL15RA 
CREB1,IL23A 
CREB3,MALL 
CREB3,HCFC1 
CREB3,EMD 
CREB3,APPBP2 
CREB3,CCR1 
CREB3,BNIP2 
CREB3,STX8 
CREB3,NFIL3 
CREB3L1,CREB3L1 
CREB3L1,CREM 
CREBBP,YWHAH 
CREBBP,ZBTB17 
CREBBP,WT1 
CREBBP,HDAC3 
CREBBP,VDR 
CREBBP,HDAC1 
CREBBP,H3F3A 
CREBBP,GTF2B 
CREBBP,GMEB2 
CREBBP,GMEB1 
CREBBP,GLI3 
CREBBP,GABPA 
CREBBP,UBTF 
CREBBP,NFE2 
CREBBP,KHDRBS1 
CREBBP,HOXB3 
CREBBP,HMGA1 
CREBBP,HLF 
CREBBP,HIPK2 
CREBBP,HOXB2 
CREBBP,HNF4A 
CREBBP,HNF1B 
CREBBP,HNF1A 
CREBBP,HOXB1 
CREBBP,HOXA10 
CREBBP,HOXA11 
CREBBP,KAT5 
CREBBP,HSF1 
CREBBP,HOXB6 
CREBBP,HOXD4 
CREBBP,HOXB7 
CREBBP,HOXD10 
CREBBP,HOXB9 
CREBBP,KAT2B 
CREBBP,IRF3 
CREBBP,IKBKG 
CREBBP,HTT 
CREBBP,KAT2A 
CREBBP,IRF7 
CREBBP,JUN 
CREBBP,NFATC4 
CREBBP,MAFG 
CREBBP,KLF13 
CREBBP,MAF 
CREBBP,KLF4 
CREBBP,KPNA2 
CREBBP,KLF5 
CREBBP,MGMT 
CREBBP,MBD2 
CREBBP,MAML1 
CREBBP,MED25 
CREBBP,MDC1 
CREBBP,MECOM 
CREBBP,MDM2 
CREBBP,MYC 
CREBBP,MSH6 
CREBBP,MSH2 
CREBBP,MYBL2 
CREBBP,MSX1 
CREBBP,MYBL1 
CREBBP,MYB 
CREBBP,NEUROG1 
CREBBP,NAP1L1 
CREBBP,MYOD1 
CREBBP,NCOA6 
CREBBP,NCOA1 
CREBBP,NCOA3 
CREBBP,NCOA2 
CREBBP,TRIP4 
CREBBP,PELP1 
CREBBP,NKX2-1 
CREBBP,NFIC 
CREBBP,NFE2L2 
CREBBP,PCMT1 
CREBBP,NPAT 
CREBBP,NPAS2 
CREBBP,NLK 
CREBBP,PAX5 
CREBBP,NR3C1 
CREBBP,ONECUT1 
CREBBP,NUP98 
CREBBP,RXRG 
CREBBP,PRKCD 
CREBBP,PIAS1 
CREBBP,PHOX2A 
CREBBP,POU2F3 
CREBBP,PML 
CREBBP,POU1F1 
CREBBP,POLR2A 
CREBBP,RPS6KA5 
CREBBP,RBBP4 
CREBBP,PTMA 
CREBBP,PROX1 
CREBBP,RPS6KA3 
CREBBP,RBCK1 
CREBBP,RPS6KA1 
CREBBP,RELA 
CREBBP,TRIP10 
CREBBP,SND1 
CREBBP,SRCAP 
CREBBP,SH3GL1 
CREBBP,SERTAD3 
CREBBP,SERTAD2 
CREBBP,SPIB 
CREBBP,SOX9 
CREBBP,SNIP1 
CREBBP,SPI1 
CREBBP,SS18L1 
CREBBP,SRF 
CREBBP,SREBF2 
CREBBP,SREBF1 
CREBBP,TP73 
CREBBP,TCF12 
CREBBP,TACC2 
CREBBP,SUV39H1 
CREBBP,THRA 
CREBBP,TCF3 
CREBBP,TGS1 
CREBBP,TDG 
CREBBP,ZNF639 
CREBBP,ELF3 
CREBBP,FOXO4 
CREBBP,FOXO1 
CREBBP,FOXM1 
CREBBP,EIF2B1 
CREBBP,EGR1 
CREBBP,AP1B1 
CREBBP,ALX1 
CREBBP,AIRE 
CREBBP,ACVR1 
CREBBP,ACTA2 
CREBBP,CHUK 
CREBBP,CARM1 
CREBBP,AR 
CREBBP,CALCOCO1 
CREBBP,ATF1 
CREBBP,BRCA1 
CREBBP,CENPJ 
CREBBP,CDK5RAP3 
CREBBP,CDH2 
CREBBP,CDC25B 
CREBBP,CEBPD 
CREBBP,CDX2 
CREBBP,CEBPB 
CREBBP,CEBPA 
CREBBP,E2F5 
CREBBP,CSK 
CREBBP,CITED2 
CREBBP,CITED1 
CREBBP,CRX 
CREBBP,CNOT3 
CREBBP,CREM 
CREBBP,CREBBP 
CREBBP,E2F1 
CREBBP,CTBP1 
CREBBP,CSNK2A2 
CREBBP,CSNK2A1 
CREBBP,CUX1 
CREBBP,DAXX 
CREBBP,DACH1 
CREBBP,EP300 
CREBBP,ELK1 
CREBBP,ETS2 
CREBBP,ESR1 
CREBBP,ETS1 
CREBBP,FGFR1 
CREBBP,EWSR1 
CREBBP,FHL2 
CREBBP,GCM1 
CREBBP,GATA1 
CREBBP,GAK 
CREBZF,HCFC1 
CREG1,IGF2R 
CREG1,CAPN1 
CREG1,RBL1 
CREG1,RB1 
CREG1,RBL2 
CREG1,TBP 
CREM,FHL5 
CREM,CSNK2A2 
CREM,CAMK2G 
CREM,ATF1 
CREM,CSNK2A1 
CREM,CREB1 
CREM,CDK1 
CREM,CDC34 
CREM,CSNK1A1 
CREM,CREB3L1 
CREM,CREM 
CREM,CREBBP 
CREM,SPI1 
CREM,GSK3A 
CREM,PRKCA 
CREM,GSK3B 
CREM,PRKACA 
CREM,TBP 
CREM,TAF4 
CRX,IPO13 
CRX,EP300 
CRX,CREBBP 
CRX,ATXN7 
CRX,BANF1 
CRX,NR2E3 
CRX,MDFI 
CRX,NRL 
CRX,PDC 
CRY1,CBLB 
CRY1,TIMELESS 
CRY1,PLSCR1 
CRY1,MDFI 
CRY1,TRAF2 
CSDE1,HNRNPD 
CSDE1,SYNCRIP 
CSDE1,PABPC1 
CSDE1,STT3A 
CSDE1,PCSK7 
CSRP2,PIAS1 
CSRP2,EEF1A1 
CSRP3,SPTB 
CSRP3,NHLH1 
CSRP3,ACTN1 
CSRP3,MYOG 
CSRP3,MYOD1 
CSRP3,MYF6 
CTBP1,HIC1 
CTBP1,HDAC9 
CTBP1,CTBP1 
CTBP1,APC 
CTBP1,ACTL6B 
CTBP1,CREBBP 
CTBP1,BMPR2 
CTBP1,CBX4 
CTBP1,BRCA1 
CTBP1,HDAC2 
CTBP1,ELAC2 
CTBP1,EEF1D 
CTBP1,CTBP2 
CTBP1,HDAC1 
CTBP1,ELK3 
CTBP1,EP300 
CTBP1,NRIP1 
CTBP1,HTT 
CTBP1,NOS1 
CTBP1,IKZF1 
CTBP1,KLF12 
CTBP1,KAT2B 
CTBP1,ZFPM2 
CTBP1,RBBP8 
CTBP1,RB1 
CTBP1,PNN 
CTBP1,ZEB2 
CTBP1,ZEB1 
CTBP1,TGIF1 
CTCF,LRP1 
CTCF,NDEL1 
CTCF,LRRC36 
CTCF,LRP10 
CTCF,MLEC 
CTCF,LRP3 
CTCF,LRIG1 
CTCF,LPCAT3 
CTCF,LRIG2 
CTCF,LPCAT4 
CTCF,LRCH1 
CTCF,LPGAT1 
CTCF,LPXN 
CTCF,LPA 
CTCF,LPAR1 
CTCF,LOX 
CTCF,LOC81691 
CTCF,LOC728392 
CTCF,LOC441204 
CTCF,NFIB 
CTCF,NDRG3 
CTCF,NFIL3 
CTCF,NFATC4 
CTCF,NEDD4 
CTCF,NF1 
CTCF,NFASC 
CTCF,NES 
CTCF,NEDD4L 
CTCF,NEU1 
CTCF,NEO1 
CTCF,NEMF 
CTCF,NECAB2 
CTCF,NDRG4 
CTCF,NDST2 
CTCF,NECAP2 
CTCF,NDUFB6 
CTCF,NDUFB7 
CTCF,NDUFV1 
CTCF,NDUFAF4 
CTCF,NDUFA13 
CTCF,NDUFAF5 
CTCF,NDUFB11 
CTCF,NDUFA4L2 
CTCF,NDUFAB1 
CTCF,NDUFA7 
CTCF,NBN 
CTCF,NCR3 
CTCF,IPO9 
CTCF,NCS1 
CTCF,NDC80 
CTCF,NDE1 
CTCF,NCALD 
CTCF,NCOR1 
CTCF,NCOR2 
CTCF,NCBP2 
CTCF,NCKAP1L 
CTCF,NCF4 
CTCF,NCKAP1 
CTCF,MZT2B 
CTCF,NAPA 
CTCF,NBL1 
CTCF,NAT9 
CTCF,NARFL 
CTCF,NAT1 
CTCF,NAGA 
CTCF,N4BP1 
CTCF,NAGPA 
CTCF,NAALADL1 
CTCF,NAA50 
CTCF,NAA60 
CTCF,MUC5B 
CTCF,MZB1 
CTCF,MYO9A 
CTCF,MYOC 
CTCF,MYRIP 
CTCF,MYOG 
CTCF,MYOZ1 
CTCF,MYO3A 
CTCF,MYO19 
CTCF,MYO7A 
CTCF,MYO1B 
CTCF,MYO1D 
CTCF,MYO1F 
CTCF,MVP 
CTCF,MYLPF 
CTCF,MYL9 
CTCF,MYH7B 
CTCF,MYL6 
CTCF,MYBL1 
CTCF,MXD1 
CTCF,MYBPC3 
CTCF,MYC 
CTCF,MXI1 
CTCF,MXRA8 
CTCF,MXRA5 
CTCF,MXRA7 
CTCF,MTUS1 
CTCF,MLLT11 
CTCF,MTX1 
CTCF,MTX2 
CTCF,MUC1 
CTCF,MTNR1A 
CTCF,MTF1 
CTCF,MTTP 
CTCF,MTMR6 
CTCF,MTFR1 
CTCF,MTMR3 
CTCF,MST1R 
CTCF,MRPL39 
CTCF,MSL3 
CTCF,MRPS2 
CTCF,MRPL4 
CTCF,MRPS28 
CTCF,MRPL40 
CTCF,MRPL42 
CTCF,MLNR 
CTCF,MRPL17 
CTCF,MORC1 
CTCF,MRPL11 
CTCF,MPZL1 
CTCF,MREG 
CTCF,MPP6 
CTCF,MOB3B 
CTCF,MLXIPL 
CTCF,MMP7 
CTCF,MMRN2 
CTCF,MOB1A 
CTCF,MN1 
CTCF,MMP15 
CTCF,MMP10 
CTCF,MMP14 
CTCF,MMP11 
CTCF,DAD1 
CTCF,LRRC59 
CTCF,MKNK1 
CTCF,MLANA 
CTCF,LRRC61 
CTCF,KCNMA1 
CTCF,METRN 
CTCF,METTL1 
CTCF,MICA 
CTCF,MIPEP 
CTCF,MICAL3 
CTCF,MFAP2 
CTCF,MFAP3L 
CTCF,MFGE8 
CTCF,METTL2B 
CTCF,2-Mar 
CTCF,METAP1 
CTCF,MELK 
CTCF,LRRFIP1 
CTCF,MEPCE 
CTCF,MEST 
CTCF,MED31 
CTCF,MEGF6 
CTCF,MED4 
CTCF,MED22 
CTCF,MED23 
CTCF,MED14 
CTCF,MED13 
CTCF,MED13L 
CTCF,MARK2 
CTCF,MC5R 
CTCF,MDM2 
CTCF,MCTP1 
CTCF,MDC1 
CTCF,MCF2L 
CTCF,MCM3 
CTCF,MCM3AP-AS1 
CTCF,MCM10 
CTCF,MCFD2 
CTCF,MAVS 
CTCF,MC3R 
CTCF,MBNL3 
CTCF,MB 
CTCF,MBD5 
CTCF,MATN3 
CTCF,MATN4 
CTCF,MATN1 
CTCF,MASP1 
CTCF,LRRN3 
CTCF,MAPKAPK3 
CTCF,MAP2K7 
CTCF,MAPKBP1 
CTCF,MAPRE1 
CTCF,MAPK13 
CTCF,MAPK1IP1L 
CTCF,MAP7 
CTCF,MAP3K5 
CTCF,MAP4K2 
CTCF,MAN2A1 
CTCF,MAFB 
CTCF,MAP2 
CTCF,MAP1LC3C 
CTCF,MAGEA8 
CTCF,MAL 
CTCF,MALL 
CTCF,MAGEH1 
CTCF,MADCAM1 
CTCF,MAF 
CTCF,MADD 
CTCF,MAEA 
CTCF,LZTR1 
CTCF,MAD2L1 
CTCF,MACROD1 
CTCF,LXN 
CTCF,LSM2 
CTCF,LYL1 
CTCF,LSM4 
CTCF,LTBP4 
CTCF,LTBP2 
CTCF,LSS 
CTCF,LTB 
CTCF,IRF3 
CTCF,LRRC49 
CTCF,NFKB2 
CTCF,LRRC41 
CTCF,RAB21 
CTCF,POFUT2 
CTCF,PRPSAP2 
CTCF,RAB1B 
CTCF,PRR14 
CTCF,PRR3 
CTCF,PRPF18 
CTCF,PRPH2 
CTCF,PRPSAP1 
CTCF,PRPF6 
CTCF,PRPF38B 
CTCF,PRPF4 
CTCF,PRM1 
CTCF,PRCP 
CTCF,PRKAR1B 
CTCF,PRMT3 
CTCF,PRKAR2B 
CTCF,PRKG1 
CTCF,PRKY 
CTCF,PRKD2 
CTCF,PRKCSH 
CTCF,PRKCZ 
CTCF,PRKAG2 
CTCF,PRDM10 
CTCF,PRKAG1 
CTCF,PRKACA 
CTCF,PRDM16 
CTCF,PREP 
CTCF,PRDX3 
CTCF,PRDM2 
CTCF,PRDM8 
CTCF,POLA1 
CTCF,PPRC1 
CTCF,PPIB 
CTCF,PPP1R3C 
CTCF,PPP1R3D 
CTCF,PPP4R2 
CTCF,PPP5C 
CTCF,PPP2CB 
CTCF,PPIF 
CTCF,PPP1R26 
CTCF,PPM1F 
CTCF,PPIL6 
CTCF,PPIP5K1 
CTCF,POLD4 
CTCF,POU2F3 
CTCF,PPARD 
CTCF,PPBPP2 
CTCF,PPFIBP2 
CTCF,PPCS 
CTCF,POU6F1 
CTCF,PPA2 
CTCF,POSTN 
CTCF,POLG2 
CTCF,POP7 
CTCF,POMGNT1 
CTCF,POLR1E 
CTCF,POLR2J 
CTCF,POLR2I 
CTCF,POLR2C 
CTCF,POLR2F 
CTCF,PLXNB3 
CTCF,PITPNC1 
CTCF,PLXNC1 
CTCF,PNISR 
CTCF,PNPLA3 
CTCF,PMPCB 
CTCF,PMM2 
CTCF,PMPCA 
CTCF,PLXDC2 
CTCF,PLXNB1 
CTCF,PLEKHH3 
CTCF,PLXNA1 
CTCF,PLXNA2 
CTCF,PLGRKT 
CTCF,PLOD3 
CTCF,PLXDC1 
CTCF,PLK4 
CTCF,PLK1 
CTCF,PLK2 
CTCF,PLEKHA6 
CTCF,PITPNM1 
CTCF,PLEKHF1 
CTCF,PLCG1 
CTCF,PLEKHA2 
CTCF,PLEKHA5 
CTCF,PLEK 
CTCF,PLCL2 
CTCF,PLEC 
CTCF,PLCB4 
CTCF,PITPNM3 
CTCF,PLCB3 
CTCF,PLCB1 
CTCF,PLCB2 
CTCF,PKNOX2 
CTCF,PKP4 
CTCF,PKD1P1 
CTCF,PKN1 
CTCF,PIP5K1C 
CTCF,PHLPP1 
CTCF,PIK3R1 
CTCF,PIPOX 
CTCF,PIK3R5 
CTCF,PIP5K1A 
CTCF,PINK1 
CTCF,PILRA 
CTCF,PIGO 
CTCF,PIK3CA 
CTCF,PHOX2B 
CTCF,PIGP 
CTCF,PIGZ 
CTCF,PIEZO1 
CTCF,PIGC 
CTCF,PID1 
CTCF,PICK1 
CTCF,PHKG1 
CTCF,PEMT 
CTCF,PHLDA2 
CTCF,PHLDB1 
CTCF,PGPEP1 
CTCF,PHF20L1 
CTCF,PHKB 
CTCF,PHC1 
CTCF,PHC3 
CTCF,PENK 
CTCF,PGK1 
CTCF,PGAP3 
CTCF,PERP 
CTCF,PFKFB3 
CTCF,PFKFB4 
CTCF,PEX10 
CTCF,PFKFB2 
CTCF,PEX7 
CTCF,PCK2 
CTCF,PDGFRL 
CTCF,PDK2 
CTCF,PDS5B 
CTCF,PDLIM2 
CTCF,PDLIM7 
CTCF,PDGFD 
CTCF,PCP4 
CTCF,PDE5A 
CTCF,PDE9A 
CTCF,PCSK5 
CTCF,PDE2A 
CTCF,PDE4A 
CTCF,PDCD1 
CTCF,PDCD2 
CTCF,PCDH12 
CTCF,PCIF1 
CTCF,PCDHGA3 
CTCF,PCDHB11 
CTCF,PCDH17 
CTCF,PCDHA5 
CTCF,PCDH8 
CTCF,PCDHA2 
CTCF,PCDHA10 
CTCF,PAFAH2 
CTCF,PARP6 
CTCF,PCBP2 
CTCF,PCDH1 
CTCF,PARVB 
CTCF,PBXIP1 
CTCF,PBLD 
CTCF,PAX8 
CTCF,PAX9 
CTCF,PARP3 
CTCF,PAK4 
CTCF,PARM1 
CTCF,PARP1 
CTCF,PAK6 
CTCF,PAQR6 
CTCF,PAPSS2 
CTCF,PANK2 
CTCF,PAPPA 
CTCF,P2RY14 
CTCF,PAFAH1B1 
CTCF,PADI2 
CTCF,P2RY4 
CTCF,P4HB 
CTCF,P4HTM 
CTCF,P2RY6 
CTCF,OXT 
CTCF,OTUD3 
CTCF,ORC1 
CTCF,OSR2 
CTCF,OSBPL3 
CTCF,OSBPL10 
CTCF,OSBPL1A 
CTCF,NR2F2 
CTCF,OPTN 
CTCF,NXPH3 
CTCF,OLFML2B 
CTCF,NKX2-1 
CTCF,OLFML3 
CTCF,OPA3 
CTCF,OPRL1 
CTCF,OLIG2 
CTCF,OLR1 
CTCF,OLFML2A 
CTCF,NXPH4 
CTCF,OIP5 
CTCF,OGFR 
CTCF,NXT1 
CTCF,ODC1 
CTCF,OBFC1 
CTCF,NR3C1 
CTCF,NUP85 
CTCF,NXN 
CTCF,NUP88 
CTCF,NVL 
CTCF,NUDT4 
CTCF,NUP160 
CTCF,NUP210 
CTCF,NUP153 
CTCF,NT5C 
CTCF,NR6A1 
CTCF,NUDT15 
CTCF,NTSR1 
CTCF,NRXN2 
CTCF,NSFL1C 
CTCF,NRCAM 
CTCF,NRG1 
CTCF,NKX3-2 
CTCF,NR2C1 
CTCF,NOTCH4 
CTCF,NPTN 
CTCF,NR2F1 
CTCF,NQO2 
CTCF,NR0B1 
CTCF,NPY2R 
CTCF,NPY 
CTCF,NPY1R 
CTCF,NPPC 
CTCF,NPRL2 
CTCF,NPR3 
CTCF,NPR1 
CTCF,NPR2 
CTCF,NPFF 
CTCF,NPDC1 
CTCF,NPC1 
CTCF,NPC1L1 
CTCF,NOC3L 
CTCF,NOS3 
CTCF,NOS1 
CTCF,NOL9 
CTCF,NOL11 
CTCF,NOL7 
CTCF,NLE1 
CTCF,NMU 
CTCF,NMNAT2 
CTCF,NMT2 
CTCF,NLGN4Y 
CTCF,NMB 
CTCF,NLRX1 
CTCF,NLRP1 
CTCF,NFKBIA 
CTCF,NFYA 
CTCF,NFKBIE 
CTCF,NFX1 
CTCF,NGDN 
CTCF,NIPAL3 
CTCF,SLC24A1 
CTCF,SERINC3 
CTCF,RAB23 
CTCF,SLC24A3 
CTCF,SLC26A1 
CTCF,SLC25A37 
CTCF,SLC25A22 
CTCF,SLC22A18 
CTCF,SIPA1L3 
CTCF,SLC22A8 
CTCF,SLC22A18AS 
CTCF,SLC17A6 
CTCF,SLC22A11 
CTCF,SLC22A17 
CTCF,SLC1A3 
CTCF,SLC17A7 
CTCF,SLC13A3 
CTCF,SLC16A2 
CTCF,SIRT5 
CTCF,SLC16A1 
CTCF,SLC14A1 
CTCF,SIRT6 
CTCF,SLC13A2 
CTCF,SKIL 
CTCF,SIX2 
CTCF,SHCBP1 
CTCF,SIGLEC1 
CTCF,SH2D3C 
CTCF,SIK1 
CTCF,SIPA1 
CTCF,SHOC2 
CTCF,SHMT2 
CTCF,SHISA6 
CTCF,SHBG 
CTCF,SHARPIN 
CTCF,SHB 
CTCF,SH3BGRL3 
CTCF,SH3PXD2A 
CTCF,SH3GLB1 
CTCF,SH3D21 
CTCF,SH3GL1 
CTCF,SFXN3 
CTCF,SGSH 
CTCF,SERPINA7 
CTCF,SH2D3A 
CTCF,SH2B3 
CTCF,SGPL1 
CTCF,SGMS1 
CTCF,SFRP5 
CTCF,IRF1 
CTCF,SFN 
CTCF,SFRP4 
CTCF,SFRP1 
CTCF,SERTAD3 
CTCF,SF3A3 
CTCF,SETD6 
CTCF,SETD1A 
CTCF,SETD5 
CTCF,SEPT5-GP1BB 
CTCF,SCN8A 
CTCF,SEMA7A 
CTCF,SEC31A 
CTCF,6-Sep 
CTCF,SENP3 
CTCF,SEPHS2 
CTCF,SEPHS1 
CTCF,SEMA6D 
CTCF,SEC31B 
CTCF,SEMA4C 
CTCF,SEMA4G 
CTCF,SECISBP2 
CTCF,SEMA3G 
CTCF,SEMA4A 
CTCF,SELPLG 
CTCF,SEL1L3 
CTCF,SELL 
